archive,trajectory,pli_amplitude,noise,seed,algorithm,algorithm_name,search_mode,output_snr_db,frequency_mae_hz,rmse,tracker_calls,tracker_searches,tracker_grid_evaluations
main_F0_P020_Z1_N0.npz,F0,0.2,1,1002,7,B4,0,17.924229239751806,0.007499599456787109,0.0184901576439941,15,14,2814
main_F0_P020_Z1_N0.npz,F0,0.2,1,1002,7,B4,1,17.924229239751806,0.007499599456787109,0.0184901576439941,15,14,448
main_F0_P020_Z1_N0.npz,F0,0.2,1,1003,2,A2,0,17.759916309666245,0.010312461853027343,0.01884326953781442,160,159,31959
main_F0_P020_Z1_N0.npz,F0,0.2,1,1003,2,A2,1,17.759916309666245,0.010312461853027343,0.01884326953781442,160,159,5088
main_F0_P020_Z1_N0.npz,F0,0.2,1,1003,3,A3,0,17.688631888037996,0.04195303916931152,0.01899855110768674,15,14,2814
main_F0_P020_Z1_N0.npz,F0,0.2,1,1003,3,A3,1,17.688631888037996,0.04195303916931152,0.01899855110768674,15,14,448
main_F0_P020_Z1_N0.npz,F0,0.2,1,1003,7,B4,0,17.783722183124386,0.0,0.018791695508440776,14,13,2613
main_F0_P020_Z1_N0.npz,F0,0.2,1,1003,7,B4,1,17.783722183124386,0.0,0.018791695508440776,14,13,416
main_F0_P020_Z1_N0.npz,F0,0.2,1,1004,2,A2,0,17.917338588674216,0.010000014305114746,0.018504831992993475,160,159,31959
main_F0_P020_Z1_N0.npz,F0,0.2,1,1004,2,A2,1,17.917338588674216,0.010000014305114746,0.018504831992993475,160,159,5088
main_F0_P020_Z1_N0.npz,F0,0.2,1,1004,3,A3,0,17.853806256484187,0.038203096389770506,0.01864068051379935,15,14,2814
main_F0_P020_Z1_N0.npz,F0,0.2,1,1004,3,A3,1,17.853806256484187,0.038203096389770506,0.01864068051379935,15,14,448
main_F0_P020_Z1_N0.npz,F0,0.2,1,1004,7,B4,0,17.942485413142855,0.0,0.01845133548048342,14,13,2613
main_F0_P020_Z1_N0.npz,F0,0.2,1,1004,7,B4,1,17.942485413142855,0.0,0.01845133548048342,14,13,416
main_F0_P020_Z1_N0.npz,F0,0.2,1,1005,2,A2,0,17.94702853556474,0.00624997615814209,0.018441687101257733,160,159,31959
main_F0_P020_Z1_N0.npz,F0,0.2,1,1005,2,A2,1,17.94702853556474,0.00624997615814209,0.018441687101257733,160,159,5088
main_F0_P020_Z1_N0.npz,F0,0.2,1,1005,3,A3,0,17.935165262803775,0.018515253067016603,0.01846689214604932,15,14,2814
main_F0_P020_Z1_N0.npz,F0,0.2,1,1005,3,A3,1,17.935165262803775,0.018515253067016603,0.01846689214604932,15,14,448
main_F0_P020_Z1_N0.npz,F0,0.2,1,1005,7,B4,0,17.956514190574573,0.0,0.01842155836322185,14,13,2613
main_F0_P020_Z1_N0.npz,F0,0.2,1,1005,7,B4,1,17.956514190574573,0.0,0.01842155836322185,14,13,416
main_F0_P020_Z1_N0.npz,F0,0.2,1,1006,2,A2,0,18.006757186473422,0.012800002098083496,0.018315307585492366,160,159,31959
main_F0_P020_Z1_N0.npz,F0,0.2,1,1006,2,A2,1,18.006757186473422,0.012800002098083496,0.018315307585492366,160,159,5088
main_F0_P020_Z1_N0.npz,F0,0.2,1,1006,3,A3,0,17.924988695143046,0.04359312057495117,0.018488541017879095,15,14,2814
main_F0_P020_Z1_N0.npz,F0,0.2,1,1006,3,A3,1,17.924988695143046,0.04359312057495117,0.018488541017879095,15,14,448
main_F0_P020_Z1_N0.npz,F0,0.2,1,1006,7,B4,0,18.039315245767803,0.003738069534301758,0.018246783267447043,14,13,2613
main_F0_P020_Z1_N0.npz,F0,0.2,1,1006,7,B4,1,18.039315245767803,0.003738069534301758,0.018246783267447043,14,13,416
main_F0_P020_Z1_N0.npz,F0,0.2,1,1007,2,A2,0,17.96640908140674,0.010937380790710449,0.01840058463105889,160,159,31959
main_F0_P020_Z1_N0.npz,F0,0.2,1,1007,2,A2,1,17.96640908140674,0.010937380790710449,0.01840058463105889,160,159,5088
main_F0_P020_Z1_N0.npz,F0,0.2,1,1007,3,A3,0,17.901118006304465,0.04031209945678711,0.018539421379548386,15,14,2814
main_F0_P020_Z1_N0.npz,F0,0.2,1,1007,3,A3,1,17.901118006304465,0.04031209945678711,0.018539421379548386,15,14,448
main_F0_P020_Z1_N0.npz,F0,0.2,1,1007,7,B4,0,17.997011525083558,0.0,0.01833586909011837,14,13,2613
main_F0_P020_Z1_N0.npz,F0,0.2,1,1007,7,B4,1,17.997011525083558,0.0,0.01833586909011837,14,13,416
main_F0_P020_Z1_N0.npz,F0,0.2,1,1008,2,A2,0,17.796480354700027,0.01406247615814209,0.018764113798758558,160,159,31959
main_F0_P020_Z1_N0.npz,F0,0.2,1,1008,2,A2,1,17.796480354700027,0.01406247615814209,0.018764113798758558,160,159,5088
main_F0_P020_Z1_N0.npz,F0,0.2,1,1008,3,A3,0,17.707220502301656,0.048984432220458986,0.0189579359113101,15,14,2814
main_F0_P020_Z1_N0.npz,F0,0.2,1,1008,3,A3,1,17.707220502301656,0.048984432220458986,0.0189579359113101,15,14,448
main_F0_P020_Z1_N0.npz,F0,0.2,1,1008,7,B4,0,17.83824125800318,0.0,0.018674114312383396,14,13,2613
main_F0_P020_Z1_N0.npz,F0,0.2,1,1008,7,B4,1,17.83824125800318,0.0,0.018674114312383396,14,13,416
main_F0_P020_Z1_N0.npz,F0,0.2,1,1009,2,A2,0,17.877486306272957,0.006562447547912598,0.01858993026209691,160,159,31959
main_F0_P020_Z1_N0.npz,F0,0.2,1,1009,2,A2,1,17.877486306272957,0.006562447547912598,0.01858993026209691,160,159,5088
main_F0_P020_Z1_N0.npz,F0,0.2,1,1009,3,A3,0,17.84087033301701,0.028359603881835938,0.0186684628224475,15,14,2814
main_F0_P020_Z1_N0.npz,F0,0.2,1,1009,3,A3,1,17.84087033301701,0.028359603881835938,0.0186684628224475,15,14,448
main_F0_P020_Z1_N0.npz,F0,0.2,1,1009,7,B4,0,17.88659369191498,0.003749656677246094,0.01857044844258486,14,13,2613
main_F0_P020_Z1_N0.npz,F0,0.2,1,1009,7,B4,1,17.88659369191498,0.003749656677246094,0.01857044844258486,14,13,416
main_F0_P020_Z1_N0.npz,F0,0.2,1,1010,2,A2,0,18.000414918021953,0.009599447250366211,0.018328685952217493,160,159,31959
main_F0_P020_Z1_N0.npz,F0,0.2,1,1010,2,A2,1,18.000414918021953,0.009599447250366211,0.018328685952217493,160,159,5088
main_F0_P020_Z1_N0.npz,F0,0.2,1,1010,3,A3,0,17.956872476066156,0.03210926055908203,0.018420798505424323,15,14,2814
main_F0_P020_Z1_N0.npz,F0,0.2,1,1010,3,A3,1,17.956872476066156,0.03210926055908203,0.018420798505424323,15,14,448
main_F0_P020_Z1_N0.npz,F0,0.2,1,1010,7,B4,0,18.01247451709485,0.0,0.018303255830571668,14,13,2613
main_F0_P020_Z1_N0.npz,F0,0.2,1,1010,7,B4,1,18.01247451709485,0.0,0.018303255830571668,14,13,416
main_F0_P020_Z1_N0.npz,F0,0.2,1,1011,2,A2,0,17.97139912628031,0.0031126976013183595,0.018390016528463064,160,159,31959
main_F0_P020_Z1_N0.npz,F0,0.2,1,1011,2,A2,1,17.97139912628031,0.0031126976013183595,0.018390016528463064,160,159,5088
main_F0_P020_Z1_N0.npz,F0,0.2,1,1011,3,A3,0,17.971360507273634,0.005331659317016601,0.018390098293921704,17,16,3216
main_F0_P020_Z1_N0.npz,F0,0.2,1,1011,3,A3,1,17.971360507273634,0.005331659317016601,0.018390098293921704,17,16,512
main_F0_P020_Z1_N0.npz,F0,0.2,1,1011,7,B4,0,17.970301695857714,0.01009225845336914,0.018392340186654817,16,15,3015
main_F0_P020_Z1_N0.npz,F0,0.2,1,1011,7,B4,1,17.970301695857714,0.01009225845336914,0.018392340186654817,16,15,480
main_F0_P020_Z1_N0.npz,F0,0.2,1,1012,2,A2,0,17.960928531486402,0.0018748998641967773,0.018412198541527317,160,159,31959
main_F0_P020_Z1_N0.npz,F0,0.2,1,1012,2,A2,1,17.960928531486402,0.0018748998641967773,0.018412198541527317,160,159,5088
main_F0_P020_Z1_N0.npz,F0,0.2,1,1012,3,A3,0,17.96000557617487,0.0032810211181640626,0.018414155110174375,15,14,2814
main_F0_P020_Z1_N0.npz,F0,0.2,1,1012,3,A3,1,17.96000557617487,0.0032810211181640626,0.018414155110174375,15,14,448
main_F0_P020_Z1_N0.npz,F0,0.2,1,1012,7,B4,0,17.95746830369476,0.007499599456787109,0.01841953493373414,15,14,2814
main_F0_P020_Z1_N0.npz,F0,0.2,1,1012,7,B4,1,17.95746830369476,0.007499599456787109,0.01841953493373414,15,14,448
main_F0_P020_Z1_N0.npz,F0,0.2,1,1013,2,A2,0,17.856636352545518,0.0024975061416625975,0.018634607868952394,160,159,31959
main_F0_P020_Z1_N0.npz,F0,0.2,1,1013,2,A2,1,17.856636352545518,0.0024975061416625975,0.018634607868952394,160,159,5088
main_F0_P020_Z1_N0.npz,F0,0.2,1,1013,3,A3,0,17.857723191852482,0.003749656677246094,0.018632276322258726,15,14,2814
main_F0_P020_Z1_N0.npz,F0,0.2,1,1013,3,A3,1,17.857723191852482,0.003749656677246094,0.018632276322258726,15,14,448
main_F0_P020_Z1_N0.npz,F0,0.2,1,1013,7,B4,0,17.85738908790144,0.003749227523803711,0.018632993029138758,14,13,2613
main_F0_P020_Z1_N0.npz,F0,0.2,1,1013,7,B4,1,17.85738908790144,0.003749227523803711,0.018632993029138758,14,13,416
main_F0_P020_Z1_N0.npz,F0,0.2,1,1014,2,A2,0,18.089092833410227,0.0037401437759399412,0.018142512635191472,160,159,31959
main_F0_P020_Z1_N0.npz,F0,0.2,1,1014,2,A2,1,18.089092833410227,0.0037401437759399412,0.018142512635191472,160,159,5088
main_F0_P020_Z1_N0.npz,F0,0.2,1,1014,3,A3,0,18.08912008163146,0.003764820098876953,0.018142455720995786,17,16,3216
main_F0_P020_Z1_N0.npz,F0,0.2,1,1014,3,A3,1,18.08912008163146,0.003764820098876953,0.018142455720995786,17,16,512
main_F0_P020_Z1_N0.npz,F0,0.2,1,1014,7,B4,0,18.09091241803568,0.003749227523803711,0.01813871240506047,14,13,2613
main_F0_P020_Z1_N0.npz,F0,0.2,1,1014,7,B4,1,18.09091241803568,0.003749227523803711,0.01813871240506047,14,13,416
main_F0_P020_Z1_N0.npz,F0,0.2,1,1015,2,A2,0,17.806999270941112,0.009062504768371582,0.018741403554682134,160,159,31959
main_F0_P020_Z1_N0.npz,F0,0.2,1,1015,2,A2,1,17.806999270941112,0.009062504768371582,0.018741403554682134,160,159,5088
main_F0_P020_Z1_N0.npz,F0,0.2,1,1015,3,A3,0,17.75106282326969,0.034921789169311525,0.018862486185755954,15,14,2814
main_F0_P020_Z1_N0.npz,F0,0.2,1,1015,3,A3,1,17.75106282326969,0.034921789169311525,0.018862486185755954,15,14,448
main_F0_P020_Z1_N0.npz,F0,0.2,1,1015,7,B4,0,17.82650589084475,0.0,0.018699361662632554,14,13,2613
main_F0_P020_Z1_N0.npz,F0,0.2,1,1015,7,B4,1,17.82650589084475,0.0,0.018699361662632554,14,13,416
main_F0_P020_Z1_N0.npz,F0,0.2,1,1016,2,A2,0,17.97289856517006,0.011548948287963868,0.018386842147121493,160,159,31959
main_F0_P020_Z1_N0.npz,F0,0.2,1,1016,2,A2,1,17.97289856517006,0.011548948287963868,0.018386842147121493,160,159,5088
main_F0_P020_Z1_N0.npz,F0,0.2,1,1016,3,A3,0,17.96819200807299,0.020404911041259764,0.018396807985542538,17,16,3216
main_F0_P020_Z1_N0.npz,F0,0.2,1,1016,3,A3,1,17.96819200807299,0.020404911041259764,0.018396807985542538,17,16,512
main_F0_P020_Z1_N0.npz,F0,0.2,1,1016,7,B4,0,17.993701547872853,0.003749656677246094,0.018342857766788446,14,13,2613
main_F0_P020_Z1_N0.npz,F0,0.2,1,1016,7,B4,1,17.993701547872853,0.003749656677246094,0.018342857766788446,14,13,416
main_F0_P020_Z1_N0.npz,F0,0.2,1,1017,2,A2,0,17.85767579078931,0.008749866485595703,0.01863237800350886,160,159,31959
main_F0_P020_Z1_N0.npz,F0,0.2,1,1017,2,A2,1,17.857812229970577,0.008437347412109376,0.018632085325782186,160,159,5088
main_F0_P020_Z1_N0.npz,F0,0.2,1,1017,3,A3,0,17.83839632798938,0.02765522003173828,0.018673780924679875,15,14,2814
main_F0_P020_Z1_N0.npz,F0,0.2,1,1017,3,A3,1,17.83839632798938,0.02765522003173828,0.018673780924679875,15,14,448
main_F0_P020_Z1_N0.npz,F0,0.2,1,1017,7,B4,0,17.86844564013042,0.0,0.01860928957420856,14,13,2613
main_F0_P020_Z1_N0.npz,F0,0.2,1,1017,7,B4,1,17.86844564013042,0.0,0.01860928957420856,14,13,416
main_F0_P020_Z1_N0.npz,F0,0.2,1,1018,2,A2,0,17.85545971054093,0.005924439430236817,0.01863713239418458,160,159,31959
main_F0_P020_Z1_N0.npz,F0,0.2,1,1018,2,A2,1,17.85545971054093,0.005924439430236817,0.01863713239418458,160,159,5088
main_F0_P020_Z1_N0.npz,F0,0.2,1,1018,3,A3,0,17.850985360664037,0.017050743103027344,0.018646735386651545,15,14,2814
main_F0_P020_Z1_N0.npz,F0,0.2,1,1018,3,A3,1,17.850985360664037,0.017050743103027344,0.018646735386651545,15,14,448
main_F0_P020_Z1_N0.npz,F0,0.2,1,1018,7,B4,0,17.838265210314816,0.022499942779541017,0.018674062816496678,15,14,2814
main_F0_P020_Z1_N0.npz,F0,0.2,1,1018,7,B4,1,17.838265210314816,0.022499942779541017,0.018674062816496678,15,14,448
main_F0_P020_Z1_N0.npz,F0,0.2,1,1019,2,A2,0,17.80217197639315,0.002181386947631836,0.018751822224920566,160,159,31959
main_F0_P020_Z1_N0.npz,F0,0.2,1,1019,2,A2,1,17.80217197639315,0.002181386947631836,0.018751822224920566,160,159,5088
main_F0_P020_Z1_N0.npz,F0,0.2,1,1019,3,A3,0,17.802468411772182,0.0,0.01875118226644691,15,14,2814
main_F0_P020_Z1_N0.npz,F0,0.2,1,1019,3,A3,1,17.802468411772182,0.0,0.01875118226644691,15,14,448
main_F0_P020_Z1_N0.npz,F0,0.2,1,1019,7,B4,0,17.80204790955413,0.0029295921325683595,0.018752090072662334,15,14,2814
main_F0_P020_Z1_N0.npz,F0,0.2,1,1019,7,B4,1,17.80204790955413,0.0029295921325683595,0.018752090072662334,15,14,448
main_F0_P020_Z1_N0.npz,F0,0.2,1,1020,2,A2,0,17.98240556157844,0.007187366485595703,0.018366728143811094,160,159,31959
main_F0_P020_Z1_N0.npz,F0,0.2,1,1020,2,A2,1,17.98240556157844,0.007187366485595703,0.018366728143811094,160,159,5088
main_F0_P020_Z1_N0.npz,F0,0.2,1,1020,3,A3,0,17.981254493356126,0.009711432456970214,0.01836916229378313,17,16,3216
main_F0_P020_Z1_N0.npz,F0,0.2,1,1020,3,A3,1,17.981254493356126,0.009711432456970214,0.01836916229378313,17,16,512
main_F0_P020_Z1_N0.npz,F0,0.2,1,1020,7,B4,0,17.967191473075804,0.02273387908935547,0.01839892725152134,16,15,3015
main_F0_P020_Z1_N0.npz,F0,0.2,1,1020,7,B4,1,17.967191473075804,0.02273387908935547,0.01839892725152134,16,15,480
main_F0_P020_Z1_N0.npz,F0,0.2,1,1021,2,A2,0,17.8840710142422,0.005937433242797852,0.01857584271551356,160,159,31959
main_F0_P020_Z1_N0.npz,F0,0.2,1,1021,2,A2,1,17.8840710142422,0.005937433242797852,0.01857584271551356,160,159,5088
main_F0_P020_Z1_N0.npz,F0,0.2,1,1021,3,A3,0,17.86871518994978,0.0238037109375,0.018608712079787156,15,14,2814
main_F0_P020_Z1_N0.npz,F0,0.2,1,1021,3,A3,1,17.86871518994978,0.0238037109375,0.018608712079787156,15,14,448
main_F0_P020_Z1_N0.npz,F0,0.2,1,1021,7,B4,0,17.89181544964967,0.0,0.01855928766982747,14,13,2613
main_F0_P020_Z1_N0.npz,F0,0.2,1,1021,7,B4,1,17.89181544964967,0.0,0.01855928766982747,14,13,416
main_F0_P020_Z1_N0.npz,F0,0.2,1,1022,2,A2,0,17.943503715895666,0.00624995231628418,0.018449172438451074,160,159,31959
main_F0_P020_Z1_N0.npz,F0,0.2,1,1022,2,A2,1,17.943503715895666,0.00624995231628418,0.018449172438451074,160,159,5088
main_F0_P020_Z1_N0.npz,F0,0.2,1,1022,3,A3,0,17.94113327744937,0.011747455596923828,0.018454208030368752,17,16,3216
main_F0_P020_Z1_N0.npz,F0,0.2,1,1022,3,A3,1,17.94113327744937,0.011747455596923828,0.018454208030368752,17,16,512
main_F0_P020_Z1_N0.npz,F0,0.2,1,1022,7,B4,0,17.92650235375709,0.023905515670776367,0.018485319367336835,16,15,3015
main_F0_P020_Z1_N0.npz,F0,0.2,1,1022,7,B4,1,17.92650235375709,0.023905515670776367,0.018485319367336835,16,15,480
main_F0_P020_Z1_N0.npz,F0,0.2,1,1023,2,A2,0,17.8529659027617,0.008437418937683105,0.018642484073793115,160,159,31959
main_F0_P020_Z1_N0.npz,F0,0.2,1,1023,2,A2,1,17.8529659027617,0.008437418937683105,0.018642484073793115,160,159,5088
main_F0_P020_Z1_N0.npz,F0,0.2,1,1023,3,A3,0,17.807914457678432,0.031640052795410156,0.018739428975091982,15,14,2814
main_F0_P020_Z1_N0.npz,F0,0.2,1,1023,3,A3,1,17.807914457678432,0.031640052795410156,0.018739428975091982,15,14,448
main_F0_P020_Z1_N0.npz,F0,0.2,1,1023,7,B4,0,17.76584589074258,0.02944648265838623,0.018830410225801772,18,17,3417
main_F0_P020_Z1_N0.npz,F0,0.2,1,1023,7,B4,1,17.76584589074258,0.02944648265838623,0.018830410225801772,18,17,544
main_F0_P020_Z1_N0.npz,F0,0.2,1,1024,2,A2,0,17.90297648480239,0.0024193525314331055,0.018535455012072214,160,159,31959
main_F0_P020_Z1_N0.npz,F0,0.2,1,1024,2,A2,1,17.90297648480239,0.0024193525314331055,0.018535455012072214,160,159,5088
main_F0_P020_Z1_N0.npz,F0,0.2,1,1024,3,A3,0,17.902287436106196,0.003749656677246094,0.018536925481793514,15,14,2814
main_F0_P020_Z1_N0.npz,F0,0.2,1,1024,3,A3,1,17.902287436106196,0.003749656677246094,0.018536925481793514,15,14,448
main_F0_P020_Z1_N0.npz,F0,0.2,1,1024,7,B4,0,17.90298721224829,0.0,0.018535432120005146,14,13,2613
main_F0_P020_Z1_N0.npz,F0,0.2,1,1024,7,B4,1,17.90298721224829,0.0,0.018535432120005146,14,13,416
main_F0_P020_Z1_N0.npz,F0,0.2,1,1025,2,A2,0,17.885646605657872,0.005624914169311523,0.01857247342518773,160,159,31959
main_F0_P020_Z1_N0.npz,F0,0.2,1,1025,2,A2,1,17.885646605657872,0.005624914169311523,0.01857247342518773,160,159,5088
main_F0_P020_Z1_N0.npz,F0,0.2,1,1025,3,A3,0,17.879104205942646,0.017631220817565917,0.01858646788319206,16,15,3015
main_F0_P020_Z1_N0.npz,F0,0.2,1,1025,3,A3,1,17.879104205942646,0.017631220817565917,0.01858646788319206,16,15,480
main_F0_P020_Z1_N0.npz,F0,0.2,1,1025,7,B4,0,17.882846051635788,0.01751232147216797,0.018578462633365423,15,14,2814
main_F0_P020_Z1_N0.npz,F0,0.2,1,1025,7,B4,1,17.882846051635788,0.01751232147216797,0.018578462633365423,15,14,448
main_F0_P020_Z1_N0.npz,F0,0.2,1,1026,2,A2,0,17.997369481252193,0.002812504768371582,0.01833511346202731,160,159,31959
main_F0_P020_Z1_N0.npz,F0,0.2,1,1026,2,A2,1,17.997369481252193,0.002812504768371582,0.01833511346202731,160,159,5088
main_F0_P020_Z1_N0.npz,F0,0.2,1,1026,3,A3,0,17.997283314258148,0.004658222198486328,0.018335295353522008,17,16,3216
main_F0_P020_Z1_N0.npz,F0,0.2,1,1026,3,A3,1,17.997283314258148,0.004658222198486328,0.018335295353522008,17,16,512
main_F0_P020_Z1_N0.npz,F0,0.2,1,1026,7,B4,0,17.993739147124796,0.010781240463256837,0.01834277836487724,16,15,3015
main_F0_P020_Z1_N0.npz,F0,0.2,1,1026,7,B4,1,17.993739147124796,0.010781240463256837,0.01834277836487724,16,15,480
main_F0_P020_Z1_N0.npz,F0,0.2,1,1027,2,A2,0,18.033024265105656,0.005937433242797852,0.01826000376015176,160,159,31959
main_F0_P020_Z1_N0.npz,F0,0.2,1,1027,2,A2,1,18.033024265105656,0.005937433242797852,0.01826000376015176,160,159,5088
main_F0_P020_Z1_N0.npz,F0,0.2,1,1027,3,A3,0,18.010284131978658,0.021328067779541014,0.018307872080177597,15,14,2814
main_F0_P020_Z1_N0.npz,F0,0.2,1,1027,3,A3,1,18.010284131978658,0.021328067779541014,0.018307872080177597,15,14,448
main_F0_P020_Z1_N0.npz,F0,0.2,1,1027,7,B4,0,18.043316499026034,0.0,0.018238379616216892,14,13,2613
main_F0_P020_Z1_N0.npz,F0,0.2,1,1027,7,B4,1,18.043316499026034,0.0,0.018238379616216892,14,13,416
main_F0_P020_Z1_N0.npz,F0,0.2,1,1028,2,A2,0,17.907144093932374,0.004674315452575684,0.018526563579499916,160,159,31959
main_F0_P020_Z1_N0.npz,F0,0.2,1,1028,2,A2,1,17.907144093932374,0.004674315452575684,0.018526563579499916,160,159,5088
main_F0_P020_Z1_N0.npz,F0,0.2,1,1028,3,A3,0,17.905736612438506,0.009257674217224121,0.018529565909632437,17,16,3216
main_F0_P020_Z1_N0.npz,F0,0.2,1,1028,3,A3,1,17.905736612438506,0.009257674217224121,0.018529565909632437,17,16,512
main_F0_P020_Z1_N0.npz,F0,0.2,1,1028,7,B4,0,17.905878835235804,0.008437108993530274,0.018529262508918076,16,15,3015
main_F0_P020_Z1_N0.npz,F0,0.2,1,1028,7,B4,1,17.905878835235804,0.008437108993530274,0.018529262508918076,16,15,480
main_F0_P020_Z1_N0.npz,F0,0.2,1,1029,2,A2,0,17.969874544970217,0.010307550430297852,0.01839324469936927,160,159,31959
main_F0_P020_Z1_N0.npz,F0,0.2,1,1029,2,A2,1,17.969874544970217,0.010307550430297852,0.01839324469936927,160,159,5088
main_F0_P020_Z1_N0.npz,F0,0.2,1,1029,3,A3,0,17.96963862846148,0.011821365356445313,0.018393744283083126,18,17,3417
main_F0_P020_Z1_N0.npz,F0,0.2,1,1029,3,A3,1,17.96963862846148,0.011821365356445313,0.018393744283083126,18,17,544
main_F0_P020_Z1_N0.npz,F0,0.2,1,1029,7,B4,0,17.951988386147555,0.030175447463989258,0.018431159463204862,17,16,3216
main_F0_P020_Z1_N0.npz,F0,0.2,1,1029,7,B4,1,17.951988386147555,0.030175447463989258,0.018431159463204862,17,16,512
main_F0_P020_Z2_N0.npz,F0,0.2,2,1000,2,A2,0,9.59575245293505,0.03078908920288086,0.04823524105401678,160,159,31959
main_F0_P020_Z2_N0.npz,F0,0.2,2,1000,2,A2,1,9.59575245293505,0.03078908920288086,0.04823524105401678,160,159,5088
main_F0_P020_Z2_N0.npz,F0,0.2,2,1000,3,A3,0,9.595754675561006,0.0292374849319458,0.04823522871113776,17,16,3216
main_F0_P020_Z2_N0.npz,F0,0.2,2,1000,3,A3,1,9.595754675561006,0.0292374849319458,0.04823522871113776,17,16,512
main_F0_P020_Z2_N0.npz,F0,0.2,2,1000,7,B4,0,9.598336546673035,0.0191986083984375,0.04822089297336654,14,13,2613
main_F0_P020_Z2_N0.npz,F0,0.2,2,1000,7,B4,1,9.598336546673035,0.0191986083984375,0.04822089297336654,14,13,416
main_F0_P020_Z2_N0.npz,F0,0.2,2,1001,2,A2,0,9.572838051555932,0.03405134677886963,0.048362659307629445,160,159,31959
main_F0_P020_Z2_N0.npz,F0,0.2,2,1001,2,A2,1,9.572838051555932,0.03405134677886963,0.048362659307629445,160,159,5088
main_F0_P020_Z2_N0.npz,F0,0.2,2,1001,3,A3,0,9.567022306263318,0.05634562969207764,0.04839505197011498,15,14,2814
main_F0_P020_Z2_N0.npz,F0,0.2,2,1001,3,A3,1,9.567022306263318,0.05634562969207764,0.04839505197011498,15,14,448
main_F0_P020_Z2_N0.npz,F0,0.2,2,1001,7,B4,0,9.576189084835253,0.027918219566345215,0.048344004497458744,14,13,2613
main_F0_P020_Z2_N0.npz,F0,0.2,2,1001,7,B4,1,9.576189084835253,0.027918219566345215,0.048344004497458744,14,13,416
main_F0_P020_Z2_N0.npz,F0,0.2,2,1002,2,A2,0,9.616735445559307,0.023806238174438478,0.04811885710073746,160,159,31959
main_F0_P020_Z2_N0.npz,F0,0.2,2,1002,2,A2,1,9.616735445559307,0.023806238174438478,0.04811885710073746,160,159,5088
main_F0_P020_Z2_N0.npz,F0,0.2,2,1002,3,A3,0,9.61698414929156,0.033327484130859376,0.04811747932960264,15,14,2814
main_F0_P020_Z2_N0.npz,F0,0.2,2,1002,3,A3,1,9.61698414929156,0.033327484130859376,0.04811747932960264,15,14,448
main_F0_P020_Z2_N0.npz,F0,0.2,2,1002,7,B4,0,9.617300050158015,0.025990390777587892,0.048115729356066894,14,13,2613
main_F0_P020_Z2_N0.npz,F0,0.2,2,1002,7,B4,1,9.617300050158015,0.025990390777587892,0.048115729356066894,14,13,416
main_F0_P020_Z2_N0.npz,F0,0.2,2,1003,2,A2,0,9.451715916123474,0.029743051528930663,0.04904178624584075,160,159,31959
main_F0_P020_Z2_N0.npz,F0,0.2,2,1003,2,A2,1,9.451715916123474,0.029743051528930663,0.04904178624584075,160,159,5088
main_F0_P020_Z2_N0.npz,F0,0.2,2,1003,3,A3,0,9.444513952817491,0.047518587112426756,0.04908246643268272,15,14,2814
main_F0_P020_Z2_N0.npz,F0,0.2,2,1003,3,A3,1,9.444513952817491,0.047518587112426756,0.04908246643268272,15,14,448
main_F0_P020_Z2_N0.npz,F0,0.2,2,1003,7,B4,0,9.453798161551676,0.024371409416198732,0.04903003099677472,14,13,2613
main_F0_P020_Z2_N0.npz,F0,0.2,2,1003,7,B4,1,9.453798161551676,0.024371409416198732,0.04903003099677472,14,13,416
main_F0_P020_Z2_N0.npz,F0,0.2,2,1004,2,A2,0,9.605781921422471,0.0318488597869873,0.04817957667713609,160,159,31959
main_F0_P020_Z2_N0.npz,F0,0.2,2,1004,2,A2,1,9.605781921422471,0.0318488597869873,0.04817957667713609,160,159,5088
main_F0_P020_Z2_N0.npz,F0,0.2,2,1004,3,A3,0,9.598544046080406,0.0499847412109375,0.04821974102605693,15,14,2814
main_F0_P020_Z2_N0.npz,F0,0.2,2,1004,3,A3,1,9.598544046080406,0.0499847412109375,0.04821974102605693,15,14,448
main_F0_P020_Z2_N0.npz,F0,0.2,2,1004,7,B4,0,9.607558051778804,0.019813728332519532,0.048169725704621684,14,13,2613
main_F0_P020_Z2_N0.npz,F0,0.2,2,1004,7,B4,1,9.607558051778804,0.019813728332519532,0.048169725704621684,14,13,416
main_F0_P020_Z2_N0.npz,F0,0.2,2,1005,2,A2,0,9.588988445708736,0.027382636070251466,0.04827281815919125,160,159,31959
main_F0_P020_Z2_N0.npz,F0,0.2,2,1005,2,A2,1,9.588988445708736,0.027382636070251466,0.04827281815919125,160,159,5088
main_F0_P020_Z2_N0.npz,F0,0.2,2,1005,3,A3,0,9.586931961589345,0.04154105186462402,0.048284248656346285,15,14,2814
main_F0_P020_Z2_N0.npz,F0,0.2,2,1005,3,A3,1,9.586931961589345,0.04154105186462402,0.048284248656346285,15,14,448
